#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
RFX1_trans_act       PF04589.18 XP_005632859.2       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_005632859.2       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_022262682.2       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_022262682.2       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038284325.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038284325.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038284326.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038284326.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038359969.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038359969.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038359970.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038359970.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038422989.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038422989.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038422990.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038422990.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038487134.1       -            1.7e-63  214.1  74.0   1.7e-61  207.6  32.6   4.9   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038487134.1       -            2.1e-33  115.1   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_038487135.1       -            1.4e-61  207.8  53.3     2e-60  204.1  33.6   5.0   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_038487135.1       -            2.1e-33  115.2   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_033257123.1       -            5.3e-58  196.2  49.7   1.4e-56  191.5  30.7   4.2   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_033257123.1       -            1.9e-33  115.3   0.1   4.7e-33  114.1   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_033257125.1       -              7e-62  208.8  72.3   1.5e-59  201.2  29.8   5.8   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_033257125.1       -            2.5e-33  114.9   0.1   5.8e-33  113.7   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_049563047.1       -            2.5e-62  210.3  70.7   5.4e-60  202.7  28.3   5.8   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_049563047.1       -            2.6e-33  114.9   0.1     6e-33  113.7   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_049563048.1       -            2.5e-62  210.3  70.7   5.4e-60  202.7  28.3   5.8   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_049563048.1       -            2.6e-33  114.9   0.1     6e-33  113.7   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_049563049.1       -            1.2e-57  195.1  60.2   6.7e-56  189.4  26.0   4.9   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_049563049.1       -            2.5e-33  114.9   0.1   5.9e-33  113.7   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_049563050.1       -            1.8e-61  207.5  53.6   2.1e-60  204.0  33.7   5.0   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_049563050.1       -            2.1e-33  115.2   0.1   5.2e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_033710067.1       -            3.7e-62  209.7  76.1   1.8e-60  204.2  33.9   4.7   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_033710067.1       -            1.6e-33  115.5   0.1   4.2e-33  114.2   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_033710068.1       -            1.8e-63  214.0  71.6   3.4e-61  206.6  31.2   4.5   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_033710068.1       -            2.2e-33  115.1   0.1   5.3e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_011949514.1       -            9.7e-64  214.9  48.6   2.6e-61  207.0  31.1   4.4   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_011949514.1       -            1.7e-33  115.5   0.1   4.2e-33  114.2   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_011949515.1       -            1.3e-63  214.4  71.6   2.8e-61  206.8  31.2   4.4   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_011949515.1       -            1.8e-33  115.4   0.1   4.5e-33  114.1   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_011949516.1       -            1.1e-63  214.7  71.5   2.8e-61  206.9  31.2   4.4   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_011949516.1       -            1.7e-33  115.4   0.1   4.4e-33  114.1   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_011949518.1       -            2.9e-49  167.8  94.1   5.5e-29  101.9  21.2   6.3   4   1   3   7   7   7   5 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_011949518.1       -            2.2e-33  115.1   0.1   5.4e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_027811181.1       -            1.5e-59  201.2  82.3   1.2e-57  195.0  32.8   5.3   3   1   3   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_027811181.1       -            2.2e-33  115.1   0.1   5.3e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_027811182.1       -            2.4e-46  158.3  87.1   3.4e-29  102.6  20.8   5.6   4   1   2   6   6   6   4 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_027811182.1       -              2e-33  115.3   0.1   4.7e-33  114.1   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_027811183.1       -            4.4e-50  170.5  90.9   5.3e-29  102.0  21.2   5.8   4   1   3   7   7   7   5 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_027811183.1       -              2e-33  115.2   0.1   5.1e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_071458101.1       -            2.1e-50  171.5  91.3   4.3e-29  102.3  21.2   5.9   4   1   3   7   7   7   5 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_071458101.1       -            1.7e-33  115.5   0.1   4.2e-33  114.2   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_071458103.1       -            6.4e-52  176.4  43.0   5.4e-51  173.4  23.8   3.4   3   1   1   4   4   4   2 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_071458103.1       -            2.6e-33  114.9   0.1   6.4e-33  113.6   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_044134674.1       -            1.1e-50  172.5  24.0   1.1e-50  172.5  24.0   3.6   2   1   2   4   4   4   2 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_044134674.1       -            2.2e-33  115.1   0.1   5.3e-33  113.9   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
Ribosomal_60s        PF00428.24 XP_044134674.1       -              0.014   16.3   0.3     0.081   13.9   0.3   2.4   1   0   0   1   1   1   0 60s Acidic ribosomal protein
ThermoDBP-RP_arch    PF10015.14 XP_044134674.1       -               0.32   11.5   0.3      0.84   10.2   0.3   1.7   1   0   0   1   1   1   0 ThermoDBP-related, archaea
RFX1_trans_act       PF04589.18 XP_044134675.1       -            6.5e-56  189.4  27.8   6.5e-56  189.4  27.8   2.5   3   1   0   3   3   3   1 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_044134675.1       -            2.2e-33  115.1   0.1   5.7e-33  113.8   0.1   1.7   1   0   0   1   1   1   1 RFX DNA-binding domain
Ribosomal_60s        PF00428.24 XP_044134675.1       -              0.016   16.1   0.3     0.086   13.8   0.3   2.3   1   0   0   1   1   1   0 60s Acidic ribosomal protein
ThermoDBP-RP_arch    PF10015.14 XP_044134675.1       -               0.34   11.5   0.3      0.89   10.1   0.3   1.7   1   0   0   1   1   1   0 ThermoDBP-related, archaea
RFX1_trans_act       PF04589.18 XP_044134676.1       -            5.4e-69  231.9  45.1   3.5e-66  222.8   8.2   5.2   3   1   1   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_044134676.1       -            2.5e-33  114.9   0.1   5.8e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
Ribosomal_60s        PF00428.24 XP_044134676.1       -               0.12   13.3   0.3      0.12   13.3   0.3   4.4   5   1   0   5   5   5   0 60s Acidic ribosomal protein
RFX1_trans_act       PF04589.18 XP_045348163.1       -            2.8e-69  232.8  43.9   2.4e-66  223.3   7.6   5.1   3   1   1   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348163.1       -            2.7e-33  114.8   0.1     6e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_045348164.1       -            2.8e-69  232.8  43.9   2.4e-66  223.3   7.6   5.1   3   1   1   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348164.1       -            2.7e-33  114.8   0.1     6e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_045348165.1       -            2.8e-69  232.8  43.9   2.4e-66  223.3   7.6   5.1   3   1   1   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348165.1       -            2.7e-33  114.8   0.1     6e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_045348166.1       -            3.2e-66  222.9  34.3   1.5e-62  211.0   0.5   5.2   3   1   2   5   5   5   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348166.1       -            2.7e-33  114.8   0.1     6e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_045348168.1       -            4.4e-67  225.7  37.2   1.2e-66  224.3   6.7   4.2   4   2   0   4   4   4   2 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348168.1       -            2.6e-33  114.9   0.1   5.9e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
RFX1_trans_act       PF04589.18 XP_045348169.1       -            5.3e-65  219.0  35.5   4.8e-63  212.6   4.5   4.6   3   1   3   6   6   6   3 RFX1 transcription activation region
RFX_DNA_binding      PF02257.21 XP_045348169.1       -            2.5e-33  114.9   0.1   5.8e-33  113.7   0.1   1.6   1   0   0   1   1   1   1 RFX DNA-binding domain
